p_i,p_m,diff_p^(n-2),dp^(n-1),diff_p^(n-1),dp^(n),diff_p^(n),target
794328.234724282,917550.9829666341,83397.96683433698,0.08840344947112802,83079.71441624092,0.08786257477499829,82763.40914705093,0.08733114269028495
794328.234724282,917863.494845732,83079.71441624092,0.08786257477499829,82763.40914705093,0.08733114269028495,82449.0170333659,0.08680885530497309
794328.234724282,918174.158381292,82763.40914705093,0.08733114269028495,82449.0170333659,0.08680885530497309,82136.505154268,0.08629542654444877
794328.234724282,918483.00447496,82449.0170333659,0.08680885530497309,82136.505154268,0.08629542654444877,81825.84161870799,0.08579058157445009
794328.234724282,918790.0630774479,82136.505154268,0.08629542654444877,81825.84161870799,0.08579058157445009,81516.99552503997,0.08529405624663923
794328.234724282,919095.3632251141,81825.84161870799,0.08579058157445009,81516.99552503997,0.08529405624663923,81209.93692255206,0.08480559657392506
794328.234724282,919398.9330747841,81516.99552503997,0.08529405624663923,81209.93692255206,0.08480559657392506,80904.63677488593,0.08432495824168049
794328.234724282,919700.799936925,81209.93692255206,0.08480559657392506,80904.63677488593,0.08432495824168049,80601.06692521588,0.08385190615023021
794328.234724282,920000.99030726,80904.63677488593,0.08432495824168049,80601.06692521588,0.08385190615023021,80299.20006307506,0.08338621398194745
794328.234724282,920299.52989692,80601.06692521588,0.08385190615023021,80299.20006307506,0.08338621398194745,79999.00969274004,0.08292766379444705
794328.234724282,920596.443661233,80299.20006307506,0.08338621398194745,79999.00969274004,0.08292766379444705,79700.47010308004,0.08247604564249437
794328.234724282,920891.7558272079,79999.00969274004,0.08292766379444705,79700.47010308004,0.08247604564249437,79403.55633876706,0.08203115721527461
794328.234724282,921185.4899198059,79700.47010308004,0.08247604564249437,79403.55633876706,0.08203115721527461,79108.24417279207,0.08159280349943503
794328.234724282,921477.668787058,79403.55633876706,0.08203115721527461,79108.24417279207,0.08159280349943503,78814.5100801941,0.08116079645891053
794328.234724282,921768.3146240959,79108.24417279207,0.08159280349943503,78814.5100801941,0.08116079645891053,78522.33121294202,0.08073495473276125
794328.234724282,922057.448996163,78814.5100801941,0.08116079645891053,78522.33121294202,0.08073495473276125,78231.68537590408,0.0803151033519599
794328.234724282,922345.0928606441,78522.33121294202,0.08073495473276125,78231.68537590408,0.0803151033519599,77942.55100383703,0.07990107346697994
891250.9381337459,931588.752885471,0.0,0.0,0.0,0.0,108749.06186625408,11.20494854214585
891250.9381337459,932847.702404322,0.0,0.0,108749.06186625408,11.20494854214585,68411.24711452902,0.3497081996808346
891250.9381337459,933813.7283466391,108749.06186625408,11.20494854214585,68411.24711452902,0.3497081996808346,67152.29759567801,0.268340539532526
891250.9381337459,934628.1258882241,68411.24711452902,0.3497081996808346,67152.29759567801,0.268340539532526,66186.27165336092,0.22622153932917474
891250.9381337459,935345.624525851,67152.29759567801,0.268340539532526,66186.27165336092,0.22622153932917474,65371.87411177589,0.19930517711857748
891250.9381337459,935994.2928774529,66186.27165336092,0.22622153932917474,65371.87411177589,0.19930517711857748,64654.37547414901,0.18018565322275712
891250.9381337459,936590.804989566,65371.87411177589,0.19930517711857748,64654.37547414901,0.18018565322275712,64005.707122547086,0.16569780892029587
891250.9381337459,937146.0249259259,64654.37547414901,0.18018565322275712,64005.707122547086,0.16569780892029587,63409.19501043402,0.15422776009997405
891250.9381337459,937667.498890977,64005.707122547086,0.16569780892029587,63409.19501043402,0.15422776009997405,62853.975074074115,0.1448538791808662
891250.9381337459,938160.721230242,63409.19501043402,0.15422776009997405,62853.975074074115,0.1448538791808662,62332.501109023,0.13700620535140237
891250.9381337459,938629.839730785,62853.975074074115,0.1448538791808662,62332.501109023,0.13700620535140237,61839.27876975795,0.13031069459526204
891250.9381337459,939078.0768105609,62332.501109023,0.13700620535140237,61839.27876975795,0.13031069459526204,61370.160269215005,0.12451029993774783
891250.9381337459,939507.995089405,61839.27876975795,0.13031069459526204,61370.160269215005,0.12451029993774783,60921.92318943911,0.11942174412335993
891250.9381337459,939921.67232963,61370.160269215005,0.12451029993774783,60921.92318943911,0.11942174412335993,60492.00491059502,0.11491034450695022
891250.9381337459,940320.820905293,60921.92318943911,0.11942174412335993,60492.00491059502,0.11491034450695022,60078.327670369996,0.11087460435082903
891250.9381337459,940706.87189373,60492.00491059502,0.11491034450695022,60078.327670369996,0.11087460435082903,59679.17909470701,0.10723638567695161
891250.9381337459,941081.0358087191,60078.327670369996,0.11087460435082903,59679.17909470701,0.10723638567695161,59293.128106269985,0.10393442083030499
891250.9381337459,941444.34744753,59679.17909470701,0.10723638567695161,59293.128106269985,0.10393442083030499,58918.96419128089,0.10091989966969575
891250.9381337459,941797.6996534441,59293.128106269985,0.10393442083030499,58918.96419128089,0.10091989966969575,58555.65255246998,0.09815339053169332
891250.9381337459,942141.869168984,58918.96419128089,0.10091989966969575,58555.65255246998,0.09815339053169332,58202.30034655589,0.09560264320552556
891250.9381337459,942477.5367330391,58555.65255246998,0.09815339053169332,58202.30034655589,0.09560264320552556,57858.130831015995,0.09324099001529652
891250.9381337459,942805.302914812,58202.30034655589,0.09560264320552556,57858.130831015995,0.09324099001529652,57522.46326696093,0.09104616160359001
891250.9381337459,943125.700740426,57858.130831015995,0.09324099001529652,57522.46326696093,0.09104616160359001,57194.697085188,0.08899939600387977
891250.9381337459,943439.205872189,57522.46326696093,0.09104616160359001,57194.697085188,0.08899939600387977,56874.299259574036,0.08708475882307135
891250.9381337459,943746.244896482,57194.697085188,0.08899939600387977,56874.299259574036,0.08708475882307135,56560.79412781098,0.08528861785915473
891250.9381337459,944047.202132841,56874.299259574036,0.08708475882307135,56560.79412781098,0.08528861785915473,56253.75510351802,0.08359923232194787
891250.9381337459,944342.4252744791,56560.79412781098,0.08528861785915473,56253.75510351802,0.08359923232194787,55952.79786715901,0.08200642823280456
891250.9381337459,944632.230096406,56253.75510351802,0.08359923232194787,55952.79786715901,0.08200642823280456,55657.57472552091,0.08050133942412989
891250.9381337459,944916.904412879,55952.79786715901,0.08200642823280456,55657.57472552091,0.08050133942412989,55367.769903594046,0.07907619902029789
891250.9381337459,945196.711425474,55657.57472552091,0.08050133942412989,55367.769903594046,0.07907619902029789,55083.09558712097,0.07772417016527874
891250.9381337459,945471.892572696,55367.769903594046,0.07907619902029789,55083.09558712097,0.07772417016527874,54803.28857452597,0.07643920756165042
891250.9381337459,945742.6699689259,55083.09558712097,0.07772417016527874,54803.28857452597,0.07643920756165042,54528.10742730403,0.07521594339719741
891250.9381337459,946009.248502807,54803.28857452597,0.07643920756165042,54528.10742730403,0.07521594339719741,54257.33003107412,0.07404959274475308
891250.9381337459,946271.8176514391,54528.10742730403,0.07521594339719741,54257.33003107412,0.07404959274475308,53990.75149719301,0.07293587462003213
891250.9381337459,946530.553056053,54257.33003107412,0.07404959274475308,53990.75149719301,0.07293587462003213,53728.18234856089,0.07187094572608152
891250.9381337459,946785.617896414,53990.75149719301,0.07293587462003213,53728.18234856089,0.07187094572608152,53469.446943947,0.07085134454472508
891250.9381337459,947037.1640944859,53728.18234856089,0.07187094572608152,53469.446943947,0.07085134454472508,53214.38210358599,0.06987394390886442
891250.9381337459,947285.3333726041,53469.446943947,0.07085134454472508,53214.38210358599,0.06987394390886442,52962.835905514075,0.06893591058838258
891250.9381337459,947530.2581870641,53214.38210358599,0.06987394390886442,52962.835905514075,0.06893591058838258,52714.6666273959,0.06803467068332894
891250.9381337459,947772.062554599,52962.835905514075,0.06893591058838258,52714.6666273959,0.06803467068332894,52469.741812935914,0.06716787987081463
891250.9381337459,948010.862786387,52714.6666273959,0.06803467068332894,52469.741812935914,0.06716787987081463,52227.93744540098,0.06633339771887728
891250.9381337459,948246.768141902,52469.741812935914,0.06716787987081463,52227.93744540098,0.06633339771887728,51989.13721361302,0.06552926542085415
891250.9381337459,948479.88141306,52227.93744540098,0.06633339771887728,51989.13721361302,0.06552926542085415,51753.23185809795,0.06475368643276548
891250.9381337459,948710.299447513,51989.13721361302,0.06552926542085415,51753.23185809795,0.06475368643276548,51520.11858693999,0.06400500957026249
891250.9381337459,948938.113618652,51753.23185809795,0.06475368643276548,51520.11858693999,0.06400500957026249,51289.70055248705,0.06328171420528735
891250.9381337459,949163.410248786,51520.11858693999,0.06400500957026249,51289.70055248705,0.06328171420528735,51061.88638134801,0.06258239725944198
891250.9381337459,949386.2709910809,51289.70055248705,0.06328171420528735,51061.88638134801,0.06258239725944198,50836.58975121402,0.06190576174859113
891250.9381337459,949606.773175036,51061.88638134801,0.06258239725944198,50836.58975121402,0.06190576174859113,50613.729008919094,0.06125060665417954
891250.9381337459,949824.99011965,50836.58975121402,0.06190576174859113,50613.729008919094,0.06125060665417954,50393.22682496405,0.06061581794835446
891250.9381337459,950040.991417904,50613.729008919094,0.06125060665417954,50393.22682496405,0.06061581794835446,50175.00988034997,0.06000036062611293
891250.9381337459,950254.843195672,50393.22682496405,0.06061581794835446,50175.00988034997,0.06000036062611293,49959.008582095965,0.05940327160222093
891250.9381337459,950466.608347813,50175.00988034997,0.06000036062611293,49959.008582095965,0.05940327160222093,49745.15680432797,0.05882365337249616
891250.9381337459,950676.34675385,49959.008582095965,0.05940327160222093,49745.15680432797,0.05882365337249616,49533.39165218698,0.05826066834360568
891250.9381337459,950884.1154753341,49745.15680432797,0.05882365337249616,49533.39165218698,0.05826066834360568,49323.65324615,0.057713533745587076
891250.9381337459,951089.96893675,49533.39165218698,0.05826066834360568,49323.65324615,0.057713533745587076,49115.88452466589,0.05718151705996004
891250.9381337459,951293.959091616,49323.65324615,0.057713533745587076,49115.88452466589,0.05718151705996004,48910.03106325003,0.05666393190722576
891250.9381337459,951496.135575208,49115.88452466589,0.05718151705996004,48910.03106325003,0.05666393190722576,48706.04090838402,0.056160134331116246
891250.9381337459,951696.545845209,48910.03106325003,0.05666393190722576,48706.04090838402,0.056160134331116246,48503.864424792,0.05566951944473355
891250.9381337459,951895.235311423,48706.04090838402,0.056160134331116246,48503.864424792,0.05566951944473355,48303.45415479096,0.055191518392756635
891250.9381337459,952092.2474555641,48503.864424792,0.05566951944473355,48303.45415479096,0.055191518392756635,48104.76468857704,0.05472559559475889
891250.9381337459,952287.6239420429,48303.45415479096,0.055191518392756635,48104.76468857704,0.05472559559475889,47907.752544435905,0.05427124624412196
891250.9381337459,952481.404720556,48104.76468857704,0.05472559559475889,47907.752544435905,0.05427124624412196,47712.376057957066,0.053827994031404765
891250.9381337459,952673.628121202,47907.752544435905,0.05427124624412196,47712.376057957066,0.053827994031404765,47518.59527944401,0.05339538906833493
891250.9381337459,952864.3309427929,47712.376057957066,0.053827994031404765,47518.59527944401,0.05339538906833493,47326.371878798,0.05297300599748269
891250.9381337459,953053.548534935,47518.59527944401,0.05339538906833493,47326.371878798,0.05297300599748269,47135.669057207066,0.05256044226168241
891250.9381337459,953241.314874411,47326.371878798,0.05297300599748269,47135.669057207066,0.05256044226168241,46946.45146506501,0.05215731652110763
891250.9381337459,953427.662636357,47135.669057207066,0.05256044226168241,46946.45146506501,0.05215731652110763,46758.68512558902,0.05176326720723106
891250.9381337459,953612.623260642,46946.45146506501,0.05215731652110763,46758.68512558902,0.05176326720723106,46572.33736364299,0.051377951190289525
891250.9381337459,953796.227013857,46758.68512558902,0.05176326720723106,46572.33736364299,0.051377951190289525,46387.37673935795,0.05100104255970412
891250.9381337459,953978.50304727,46572.33736364299,0.051377951190289525,46387.37673935795,0.05100104255970412,46203.77298614301,0.0506322315036151
891250.9381337459,954159.479451054,46387.37673935795,0.05100104255970412,46203.77298614301,0.0506322315036151,46021.49695273,0.05027122327333523
891250.9381337459,954339.1833050959,46203.77298614301,0.0506322315036151,46021.49695273,0.05027122327333523,45840.52054894599,0.04991773723385348
891250.9381337459,954517.64072664,46021.49695273,0.05027122327333523,45840.52054894599,0.04991773723385348,45660.81669490412,0.04957150598447899
