p_i,time,p_m
630.957344480193,280800,590067.536576223
630.957344480193,284400,591643.370832145
630.957344480193,288000,593209.214760931
630.957344480193,291600,594765.250529561
630.957344480193,295200,596311.654402592
630.957344480193,298800,597848.596985032
630.957344480193,302400,599376.243452454
630.957344480193,306000,600894.753769191
630.957344480193,309600,602404.282895387
630.957344480193,313200,603904.980983643
630.957344480193,316800,605396.993565906
630.957344480193,320400,606880.461731241
630.957344480193,324000,608355.522295035
630.957344480193,327600,609822.307960161
630.957344480193,331200,611280.947470613
630.957344480193,334800,612731.565758026
630.957344480193,338400,614174.284081541
630.957344480193,342000,615609.220161364
630.957344480193,345600,617036.488306418
630.957344480193,349200,618456.199536385
630.957344480193,352800,619868.461698492
630.957344480193,356400,621273.37957929
630.957344480193,360000,622671.055011729
707.945784384138,3600,371370.98484025
707.945784384138,7200,382939.436367617
707.945784384138,10800,391816.221433691
707.945784384138,14400,399299.697413273
707.945784384138,18000,405892.77210456
707.945784384138,21600,411853.367243987
707.945784384138,25200,417334.700173649
707.945784384138,28800,422436.600468005
707.945784384138,32400,427228.409986296
707.945784384138,36000,431760.616114161
707.945784384138,39600,436071.332749626
707.945784384138,43200,440190.170600154
707.945784384138,46800,444140.677506958
707.945784384138,50400,447941.945969165
707.945784384138,54000,451609.710943559
707.945784384138,57600,455157.122559319
707.945784384138,61200,458595.304193317
707.945784384138,64800,461933.764568395
707.945784384138,68400,465180.707996228
707.945784384138,72000,468343.271941892
707.945784384138,75600,471427.71169577
707.945784384138,79200,474439.545871313
707.945784384138,82800,477383.672430471
707.945784384138,86400,480264.462220745
707.945784384138,90000,483085.83513234
707.945784384138,93600,485851.322666587
707.945784384138,97200,488564.119766593
707.945784384138,100800,491227.128080003
707.945784384138,104400,493842.992323876
707.945784384138,108000,496414.131050056
707.945784384138,111600,498942.762830134
707.945784384138,115200,501430.928666882
707.945784384138,118800,503880.511276241
707.945784384138,122400,506293.25175792
707.945784384138,126000,508670.764074242
707.945784384138,129600,511014.547679435
707.945784384138,133200,513325.998580142
707.945784384138,136800,515606.419058885
707.945784384138,140400,517857.026252818
707.945784384138,144000,520078.959748209
707.945784384138,147600,522273.288325165
707.945784384138,151200,524441.01596591
707.945784384138,154800,526583.087222461
707.945784384138,158400,528700.392025151
707.945784384138,162000,530793.77000147
707.945784384138,165600,532864.014364694
707.945784384138,169200,534911.875423455
707.945784384138,172800,536938.063756313
707.945784384138,176400,538943.253089498
707.945784384138,180000,540928.082910937
707.945784384138,183600,542893.16084941
707.945784384138,187200,544839.06484401
707.945784384138,190800,546766.345125977
707.945784384138,194400,548675.526032277
707.945784384138,198000,550567.107667978
707.945784384138,201600,552441.567432481
707.945784384138,205200,554299.361422934
707.945784384138,208800,556140.925726653
707.945784384138,212400,557966.677613027
707.945784384138,216000,559777.016634306
707.945784384138,219600,561572.325643584
707.945784384138,223200,563352.971737484
707.945784384138,226800,565119.307130209
707.945784384138,230400,566871.669964999
707.945784384138,234000,568610.385068374
707.945784384138,237600,570335.764652052
707.945784384138,241200,572048.108966919
707.945784384138,244800,573747.706913036
707.945784384138,248400,575434.836609268
707.945784384138,252000,577109.765925782
707.945784384138,255600,578772.752982393
707.945784384138,259200,580424.046615409
707.945784384138,262800,582063.886815452
707.945784384138,266400,583692.505138445
707.945784384138,270000,585310.125091822
707.945784384138,273600,586916.962497795
707.945784384138,277200,588513.225835371
707.945784384138,280800,590099.116562672
707.945784384138,284400,591674.829420977
707.945784384138,288000,593240.55272177
707.945784384138,291600,594796.468618
707.945784384138,295200,596342.753360643
707.945784384138,298800,597879.577541565
707.945784384138,302400,599407.106323614
707.945784384138,306000,600925.499658801
707.945784384138,309600,602434.912495331
707.945784384138,313200,603935.494974237
707.945784384138,316800,605427.392616256
707.945784384138,320400,606910.746499585
707.945784384138,324000,608385.693429069
707.945784384138,327600,609852.366097359
707.945784384138,331200,611310.89323853
707.945784384138,334800,612761.399774594
707.945784384138,338400,614204.00695535
707.945784384138,342000,615638.832491935
707.945784384138,345600,617065.990684465
707.945784384138,349200,618485.592544072
707.945784384138,352800,619897.745909672
707.945784384138,356400,621302.555559746
707.945784384138,360000,622700.123319397
794.328234724281,3600,371425.325825406
794.328234724281,7200,382992.777333623
794.328234724281,10800,391868.795058017
794.328234724281,14400,399351.624138637
794.328234724281,18000,405944.128900497
794.328234724281,21600,411904.208784338
794.328234724281,25200,417385.067887587
794.328234724281,28800,422486.527155071
794.328234724281,32400,427277.922451868
794.328234724281,36000,431809.736799303
794.328234724281,39600,436120.080800697
794.328234724281,43200,440238.562603857
794.328234724281,46800,444188.728014433
794.328234724281,50400,447989.667881129
794.328234724281,54000,451657.115800539
794.328234724281,57600,455204.220765099
794.328234724281,61200,458642.105190135
794.328234724281,64800,461980.27697652
794.328234724281,68400,465226.93972672
794.328234724281,72000,468389.23028882
794.328234724281,75600,471473.403412474
794.328234724281,79200,474484.977234084
794.328234724281,82800,477428.849292203
794.328234724281,86400,480309.3900565
794.328234724281,90000,483130.519078328
794.328234724281,93600,485895.767553745
794.328234724281,97200,488608.330149673
794.328234724281,100800,491271.108262931
794.328234724281,104400,493886.746381957
794.328234724281,108000,496457.662849526
794.328234724281,111600,498986.076045449
794.328234724281,115200,501474.026796066
794.328234724281,118800,503923.39765457
794.328234724281,122400,506335.92957016
794.328234724281,126000,508713.236365645
794.328234724281,129600,511056.817365634
794.328234724281,133200,513368.068456093
794.328234724281,136800,515648.291806971
794.328234724281,140400,517898.704450209
794.328234724281,144000,520120.445873563
794.328234724281,147600,522314.584764753
794.328234724281,151200,524482.125019213
794.328234724281,154800,526624.011107311
794.328234724281,158400,528741.132882451
794.328234724281,162000,530834.329899541
794.328234724281,165600,532904.39530329
794.328234724281,169200,534952.079337472
794.328234724281,172800,536978.092519219
794.328234724281,176400,538983.108516523
794.328234724281,180000,540967.766762033
794.328234724281,183600,542932.674832001
794.328234724281,187200,544878.410615561
794.328234724281,190800,546805.52429639
794.328234724281,194400,548714.540166129
794.328234724281,198000,550605.958286613
794.328234724281,201600,552480.256015976
794.328234724281,205200,554337.88941194
794.328234724281,208800,556179.294524122
794.328234724281,212400,558004.888585844
794.328234724281,216000,559815.071114814
794.328234724281,219600,561610.224931033
794.328234724281,223200,563390.717099389
794.328234724281,226800,565156.899803639
794.328234724281,230400,566909.111157794
794.328234724281,234000,568647.675960293
794.328234724281,237600,570372.906395866
794.328234724281,241200,572085.102689444
794.328234724281,244800,573784.553716115
794.328234724281,248400,575471.537570701
794.328234724281,252000,577146.322100216
794.328234724281,255600,578809.165402159
794.328234724281,259200,580460.316291331
794.328234724281,262800,582100.014737605
794.328234724281,266400,583728.492276889
794.328234724281,270000,585345.972397297
794.328234724281,273600,586952.670902383
794.328234724281,277200,588548.796253133
794.328234724281,280800,590134.549890255
794.328234724281,284400,591710.126538193
794.328234724281,288000,593275.714492152
794.328234724281,291600,594831.495889336
794.328234724281,295200,596377.646965486
794.328234724281,298800,597914.338297719
794.328234724281,302400,599441.735034609
794.328234724281,306000,600959.997114337
794.328234724281,309600,602469.279471715
794.328234724281,313200,603969.732234798
794.328234724281,316800,605461.500911743
794.328234724281,320400,606944.726568552
794.328234724281,324000,608419.545998242
794.328234724281,327600,609886.091881997
794.328234724281,331200,611344.492942762
794.328234724281,334800,612794.87409175
794.328234724281,338400,614237.356568278
794.328234724281,342000,615672.05807331
794.328234724281,345600,617099.09289708
794.328234724281,349200,618518.572041124
794.328234724281,352800,619930.603335036
794.328234724281,356400,621335.291548239
794.328234724281,360000,622732.738497035
891.250938133746,3600,371486.297413576
891.250938133746,7200,383052.626881853
891.250938133746,10800,391927.783634719
891.250938133746,14400,399409.886882767
891.250938133746,18000,406001.752173293
891.250938133746,21600,411961.253930856
891.250938133746,25200,417441.581392127
891.250938133746,28800,422542.545819322
891.250938133746,32400,427333.476351958
891.250938133746,36000,431864.85111452
891.250938133746,39600,436174.777013611
891.250938133746,43200,440292.859325053
891.250938133746,46800,444242.641570559
891.250938133746,50400,448043.212747026
891.250938133746,54000,451710.304924894
891.250938133746,57600,455257.065821149
891.250938133746,61200,458694.616772244
891.250938133746,64800,462032.46475679
891.250938133746,68400,465278.812581505
891.250938133746,72000,468440.796402202
891.250938133746,75600,471524.670361824
891.250938133746,79200,474535.952061518
891.250938133746,82800,477479.538564774
891.250938133746,86400,480359.799917327
891.250938133746,90000,483180.655290337
891.250938133746,93600,485945.635537335
891.250938133746,97200,488657.935015362
891.250938133746,100800,491320.4548398
891.250938133746,104400,493935.839242574
891.250938133746,108000,496506.506331881
891.250938133746,111600,499034.674272349
891.250938133746,115200,501522.383692357
891.250938133746,118800,503971.516962492
891.250938133746,122400,506383.814863082
891.250938133746,126000,508760.891060395
891.250938133746,129600,511104.244733606
891.250938133746,133200,513415.27163328
891.250938133746,136800,515695.273803056
891.250938133746,140400,517945.468156823
891.250938133746,144000,520166.994071808
891.250938133746,147600,522360.920132067
891.250938133746,151200,524528.250135658
891.250938133746,154800,526669.928461334
891.250938133746,158400,528786.844876185
891.250938133746,162000,530879.838853681
891.250938133746,165600,532949.703461598
891.250938133746,169200,534997.188870933
891.250938133746,172800,537023.005529902
891.250938133746,176400,539027.82704115
891.250938133746,180000,541012.2927753
891.250938133746,183600,542977.01024967
891.250938133746,187200,544922.55729734
891.250938133746,190800,546849.484048618
891.250938133746,194400,548758.314744289
891.250938133746,198000,550649.549397682
891.250938133746,201600,552523.665320628
891.250938133746,205200,554381.118526612
891.250938133746,208800,556222.345022953
891.250938133746,212400,558047.762002502
891.250938133746,216000,559857.768944213
891.250938133746,219600,561652.748630955
891.250938133746,223200,563433.06809201
891.250938133746,226800,565199.079476975
